start_x,start_y,end_x,end_y,player_id,team_id,type_name,result_name,xt_value
73.37428571428572,19.4775,74.20285714285713,20.394166666666663,Lorenzo Insigne,Italy,carry,success,0.0
74.20285714285713,20.394166666666663,75.52857142857144,27.819166666666668,Lorenzo Insigne,Italy,pass,success,0.00011
38.00571428571429,39.7225,38.17142857142857,42.289166666666674,Yusuf Yazıcı,Turkey,carry,success,0.0
38.17142857142857,42.289166666666674,35.60285714285715,39.08083333333334,Yusuf Yazıcı,Turkey,pass,success,5e-05
35.60285714285715,39.08083333333334,36.182857142857145,39.08083333333334,Ozan Tufan,Turkey,carry,success,0.0
36.182857142857145,39.08083333333334,24.665714285714284,20.394166666666663,Ozan Tufan,Turkey,pass,success,0.0
24.665714285714284,20.394166666666663,24.665714285714284,20.394166666666663,Cengiz Umut Meraş,Turkey,carry,success,0.0
24.665714285714284,20.394166666666663,18.826875,24.702499999999997,Cengiz Umut Meraş,Turkey,pass,success,0.0001
18.826875,24.702499999999997,19.283125,24.702499999999997,Caglar Söyüncü,Turkey,carry,success,0.0
19.283125,24.702499999999997,54.741749999999996,24.702499999999997,Caglar Söyüncü,Turkey,pass,success,0.00031
54.741749999999996,24.702499999999997,61.329750000000004,25.894166666666663,Burak Yılmaz,Turkey,pass,success,0.00034
43.67025,42.10583333333334,44.310750000000006,43.29750000000001,Giorgio Chiellini,Italy,carry,success,0.0
44.310750000000006,43.29750000000001,41.23714285714286,52.280833333333334,Giorgio Chiellini,Italy,pass,success,5e-05
41.23714285714286,52.280833333333334,43.48725,55.81311111111111,Alessandro Florenzi,Italy,carry,success,0.0
43.48725,55.81311111111111,56.57175,63.96333333333333,Alessandro Florenzi,Italy,pass,success,0.00016
56.57175,63.96333333333333,68.56857142857143,64.11711111111111,Nicolò Barella,Italy,carry,success,0.00065
68.56857142857143,64.11711111111111,74.53428571428572,63.27133333333334,Nicolò Barella,Italy,pass,success,0.00052
28.39428571428572,4.574888888888889,27.068571428571428,17.735833333333332,Cengiz Umut Meraş,Turkey,pass,success,5e-05
27.068571428571428,17.735833333333332,27.068571428571428,17.2775,Okay Yokuşlu,Turkey,carry,success,0.0
27.068571428571428,17.2775,32.95142857142857,50.539166666666674,Okay Yokuşlu,Turkey,pass,success,0.0
32.95142857142857,50.539166666666674,37.26,53.10583333333334,Mehmet Zeki Çelik,Turkey,carry,success,6e-05
37.26,53.10583333333334,38.42,41.73916666666666,Mehmet Zeki Çelik,Turkey,pass,success,0.0
38.42,41.73916666666666,42.31428571428572,42.7475,Okay Yokuşlu,Turkey,carry,success,0.0001
42.31428571428572,42.7475,43.14285714285714,53.38083333333334,Okay Yokuşlu,Turkey,pass,success,5e-05
43.14285714285714,53.38083333333334,42.977142857142866,52.9225,Mehmet Zeki Çelik,Turkey,carry,success,0.0
42.977142857142866,52.9225,55.93124999999999,64.04022222222223,Mehmet Zeki Çelik,Turkey,pass,success,0.00016
55.93124999999999,64.04022222222223,55.65675,63.809555555555555,Kenan Karaman,Turkey,carry,success,0.0
55.65675,63.809555555555555,49.709250000000004,54.352222222222224,Kenan Karaman,Turkey,pass,success,0.0
49.709250000000004,54.352222222222224,49.52625,55.12111111111111,Okay Yokuşlu,Turkey,carry,success,0.0
49.52625,55.12111111111111,41.15428571428573,62.656222222222226,Okay Yokuşlu,Turkey,pass,success,0.0
41.15428571428573,62.656222222222226,35.76857142857143,61.81044444444445,Mehmet Zeki Çelik,Turkey,carry,success,1e-05
35.76857142857143,61.81044444444445,17.914375,33.77125,Mehmet Zeki Çelik,Turkey,pass,success,0.0
17.914375,33.77125,17.458125,33.77125,Merih Demiral,Turkey,carry,success,0.0
17.458125,33.77125,24.665714285714284,7.112222222222223,Merih Demiral,Turkey,pass,success,0.0
24.665714285714284,7.112222222222223,31.62571428571429,4.190444444444445,Caglar Söyüncü,Turkey,carry,success,7e-05
31.62571428571429,4.190444444444445,35.354285714285716,2.8833333333333333,Caglar Söyüncü,Turkey,pass,success,3e-05
31.211428571428574,8.957555555555556,25.659999999999997,6.035777777777778,Yusuf Yazıcı,Turkey,pass,success,0.0
25.659999999999997,6.035777777777778,26.07428571428571,6.343333333333334,Caglar Söyüncü,Turkey,carry,success,0.0
20.27428571428571,0.038444444444444455,32.86857142857143,2.114444444444444,Cengiz Umut Meraş,Turkey,pass,success,8e-05
72.13142857142859,65.88555555555556,79.50571428571428,64.73222222222222,Alessandro Florenzi,Italy,pass,success,0.00173
25.494285714285713,3.2677777777777774,22.097142857142853,2.037555555555556,Yusuf Yazıcı,Turkey,carry,success,0.0
22.097142857142853,2.037555555555556,24.417142857142856,6.958444444444444,Yusuf Yazıcı,Turkey,pass,success,0.0
24.417142857142856,6.958444444444444,29.057142857142857,7.112222222222223,Cengiz Umut Meraş,Turkey,carry,success,0.0001
29.057142857142857,7.112222222222223,64.34285714285714,40.63916666666667,Cengiz Umut Meraş,Turkey,pass,success,0.00063
40.65714285714286,27.360833333333332,29.471428571428568,18.6525,Leonardo Spinazzola,Italy,carry,success,0.0
29.471428571428568,18.6525,23.67142857142857,48.43083333333333,Leonardo Spinazzola,Italy,pass,success,0.0
23.67142857142857,48.43083333333333,28.642857142857146,49.80583333333333,Leonardo Bonucci,Italy,carry,success,3e-05
28.642857142857146,49.80583333333333,43.06,46.50583333333334,Leonardo Bonucci,Italy,pass,success,0.00011
43.06,46.50583333333334,43.2257142857143,46.96416666666667,Jorge Luiz Frello Filho,Italy,carry,success,0.0
